# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
23619       19   57285915   57352097     98      17  126863      0.78722   -2.2204e-16      0.78722
57663       19   57631509   57643294     34       6  128536     -0.50813   -2.2204e-16     -0.50813
114026      19   57645464   57656570     46       8  129904      -1.0126   -2.2204e-16      -1.0126
503835      19   57663094   57678856     68      15  127948      0.70143   -2.2204e-16      0.70143
9422        19   57702868   57734214     75      12  129508      -1.3759   -2.2204e-16      -1.3759
6795        19   57741750   57746916     17       4  130128      -1.2464   -2.2204e-16      -1.2464
390980      19   57752053   57774106     79       8  129298      -2.1029   -4.4409e-16      -2.1029
10794       19   57790776   57805436     48       8  129603      0.32062   -2.7756e-16      0.32062
125919      19   57831865   57842144     45      11  127477      0.92704   -2.2204e-16      0.92704
57343       19   57862645   57871266     30      10  128259      0.74383   -2.2204e-16      0.74383
284306      19   57874891   57890927     37       9  124832      0.78464   -2.2204e-16      0.78464
147694      19   57901218   57913919     24       8  128088      0.34714   -2.7756e-16      0.34714
7565        19   57922529   57933307     22       7  124379    -0.031975   -2.6368e-16    -0.031975
388567      19   57946693   57957291     25       7  128592     -0.46562   -2.7756e-16     -0.46562
57191       19   57966542   57968107      2       1  130644      -1.3137   -2.2204e-16      -1.3137
400720      19   57980954   57988945     29       3  130536      -1.4235   -2.2204e-16      -1.4235
79744       19   57999079   58006048     24       4  128463      0.74674   -2.2204e-16      0.74674
374928      19   58011222   58029772    120       4  129689      0.30436   -2.7756e-16      0.30436
256051      19   58038693   58052244      9       3  130644     -0.33522   -2.7756e-16     -0.33522
162972      19   58053204   58071231     28       9  124505     -0.58019   -2.2204e-16     -0.58019
55659       19   58082387   58090266     10       5  128315      0.52288   -2.2204e-16      0.52288
284307      19   58095508   58105256     18       3  127220     -0.24005    -2.498e-16     -0.24005
348327      19   58111253   58124090     24       7  129665      0.57975   -2.2204e-16      0.57975
7693        19   58125830   58133636     21       5  128481      0.46509   -2.7756e-16      0.46509
10520       19   58144535   58155409     67       3  129290      0.30806   -2.7756e-16      0.30806
201516      19   58180303   58190520     26       5  129460      -1.6687   -2.2204e-16      -1.6687
90233       19   58193337   58201179     10       4  126249      -1.6205   -2.2204e-16      -1.6205
7710        19   58208594   58220579     31       7  127149      -2.3502   -4.4409e-16      -2.3502
79891       19   58231115   58238995     17       6  130381      -2.3594   -4.4409e-16      -2.3594
284309      19   58258164   58269527     17       5  126013     -0.96292   -2.2204e-16     -0.96292
54807       19   58281020   58291984     23       6  122161     -0.14855    -2.498e-16     -0.14855
79818       19   58318450   58326529     16       4  130489      -1.8308   -2.2204e-16      -1.8308
84914       19   58331011   58379953    126      17  120564    -0.067876   -2.6368e-16    -0.067876
100293516   19   58341427   58357606     38       8  110086       1.1914   -2.2204e-16       1.1914
730051      19   58380747   58400442     32       6  130562     -0.72395   -2.2204e-16     -0.72395
147687      19   58417142   58427978     30       7  127707     -0.62718   -2.2204e-16     -0.62718
147686      19   58433252   58446795     24       6  128115     -0.53438   -2.2204e-16     -0.53438
10172       19   58452201   58459077     12       4  120495     -0.59058   -2.2204e-16     -0.59058
147685      19   58469805   58485902     46       7  128903      -2.1887   -4.4409e-16      -2.1887
80095       19   58488440   58514714     91       9  129569      -1.6172   -2.2204e-16      -1.6172
284312      19   58545434   58565999     42       7  130124       2.0327   -4.4409e-16       2.0327
7694        19   58570607   58581123     31       6  129467    -0.038353   -2.6368e-16    -0.038353
65982       19   58595204   58629793    146      12  129320     -0.59274   -2.2204e-16     -0.59274
79673       19   58637695   58666477     75      14  128952     -0.78897   -2.2204e-16     -0.78897
10782       19   58694356   58724928     68      14  126120      -1.0088   -2.2204e-16      -1.0088
27300       19   58739960   58788923    153      16  128943       0.4293   -2.7756e-16       0.4293
7554        19   58790314   58827023     98      20  128914        1.544   -2.2204e-16        1.544
342945      19   58838385   58853712     43       3  126728      -1.9371   -2.2204e-16      -1.9371
1           19   58858172   58864865      6       1  130644     -0.51621   -2.2204e-16     -0.51621
162968      19   58865723   58874214     12       4  129526      -2.3024   -4.4409e-16      -2.3024
116412      19   58878990   58892389     37       5  130508      0.53366   -2.2204e-16      0.53366
6193        19   58898636   58906171     21       3  125444      0.94006   -2.2204e-16      0.94006
646862      19   58907457   58908446      2       1  130644      -1.3969   -2.2204e-16      -1.3969
201514      19   58919245   58929694     38       5  129305    -0.059908   -2.6368e-16    -0.059908
7691        19   58944181   58951589     14       4  123995     -0.42501   -2.7756e-16     -0.42501
388569      19   58962971   58969199     14       4  128944     -0.24886    -2.498e-16     -0.24886
25799       19   58978412   58984945      7       4  130644      0.14649    -2.498e-16      0.14649
55663       19   58985910   58992601     13       4  130613      0.37404   -2.7756e-16      0.37404
10998       19   59009700   59023432     24       7  130219        1.906   -2.2204e-16        1.906
84878       19   59024897   59031845     10       6  128455       1.3196   -2.2204e-16       1.3196
10155       19   59055824   59062087      7       3  130644       2.3202   -4.4409e-16       2.3202
27243       19   59062933   59066495      8       4  122231        2.026   -4.4409e-16        2.026
9040        19   59067079   59070343      8       4  121428       1.2519   -2.2204e-16       1.2519
7593        19   59073284   59085757     26       7  129938       2.4211   -4.4409e-16       2.4211
245938      20      68351      77296     11       6  129576      -1.8315   -2.2204e-16      -1.8315
81623       20     123194     126392      7       3  119076      -1.9985   -2.2204e-16      -1.9985
140850      20     138111     139804     11       1  130489     -0.59271   -2.2204e-16     -0.59271
245939      20     168527     170264      7       3  124144      -2.2555   -4.4409e-16      -2.2555
140881      20     207899     210527      8       2  126036      -0.3445   -2.7756e-16      -0.3445
400830      20     238377     241737     17       2  128977      -1.5661   -2.2204e-16      -1.5661
140680      20     251504     271419    119      15  129798      0.80717   -2.2204e-16      0.80717
85364       20     278204     280965      4       2  129603     -0.41698   -2.7756e-16     -0.41698
6666        20     306215     310872     16       4  127252      -1.2782   -2.2204e-16      -1.2782
80023       20     326789     335512     17       6  127537      0.75756   -2.2204e-16      0.75756
57761       20     356447     378203     91      20  126834      -1.1472   -2.2204e-16      -1.1472
10616       20     388696     411610     66      13  129587      0.31245   -2.7756e-16      0.31245
128637      20     416124     443187     68      10  127844     -0.45998   -2.7756e-16     -0.45998
1457        20     463338     524482     99      15  126198      -1.6964   -2.2204e-16      -1.6964
6939        20     584637     590910     13       5  130447      -2.5268   -4.4409e-16      -2.5268
140809      20     627259     634014     22       6  128009      0.61236   -2.2204e-16      0.61236
85508       20     642240     656823     36      12  128338      -1.0301   -2.2204e-16      -1.0301
113278      20     740724     756628     92      20  130216      -1.5359   -2.2204e-16      -1.5359
83541       20     814354     826922     49      14  128597     -0.33998   -2.7756e-16     -0.33998
51378       20     852763     896977    222      40  129014    -0.098907   -2.6368e-16    -0.098907
343637      20     939095     982907    173      25  129387      -1.9042   -2.2204e-16      -1.9042
9491        20    1093872    1149017    128      23  128571      -2.0513   -4.4409e-16      -2.0513
55321       20    1161213    1166077      9       6  124363     -0.90608   -2.2204e-16     -0.90608
400831      20    1184098    1188918     12       4  127838    0.0029294   -2.6281e-16    0.0029294
642636      20    1206707    1235988     78      14  129324     -0.91967   -2.2204e-16     -0.91967
9751        20    1246948    1289971    118      24  129971       1.6114   -2.2204e-16       1.6114
27111       20    1290553    1309879     75      21  128199     -0.78991   -2.2204e-16     -0.78991
2280        20    1349621    1373816     55      10  129549      0.88676   -2.2204e-16      0.88676
55968       20    1422807    1448345     42      10  126255       1.7732   -2.2204e-16       1.7732
284759      20    1455236    1472233     59       9  129011      0.97159   -2.2204e-16      0.97159
128646      20    1514897    1539489     77      14  127557       2.2096   -4.4409e-16       2.2096
10326       20    1545029    1600720     49      11  129254       2.8501   -4.4409e-16       2.8501
55423       20    1609522    1638425    104      15  129251       2.5046   -4.4409e-16       2.5046
140885      20    1874763    1920540    157      29  127248       1.3517   -2.2204e-16       1.3517
5173        20    1959402    1974931     40       7  129047      0.37409   -2.7756e-16      0.37409
140901      20    2082528    2129201    114      14  129160      -0.4112   -2.7756e-16      -0.4112
388780      20    2187574    2193797     22       7  129821       1.8479   -2.2204e-16       1.8479
7053        20    2276613    2321725    149      22  127604      -1.2834   -2.2204e-16      -1.2834
343641      20    2361554    2413399    201      25  129131      0.48802   -2.7756e-16      0.48802
6628        20    2442281    2451499     12       3  128795      0.61766   -2.2204e-16      0.61766
79175       20    2462463    2489778     54      10  128425      0.16719    -2.498e-16      0.16719
117532      20    2517253    2622494    390      28  129273     -0.27157   -2.7756e-16     -0.27157
10528       20    2633178    2639039     18       6  129172       2.2168   -4.4409e-16       2.2168
3420        20    2639041    2644865     12       2  130644       3.0706   -4.4409e-16       3.0706
57593       20    2673524    2740754    156      21  129485      0.81831   -2.2204e-16      0.81831
56265       20    2774715    2781292     16       6  129888      -0.7158   -2.2204e-16      -0.7158
128653      20    2795633    2796476      2       1  130644      0.92807   -2.2204e-16      0.92807
100288797   20    2796585    2797804      1       1  130644     -0.90669   -2.2204e-16     -0.90669
64773       20    2815960    2821889     12       4  130166       1.3319   -2.2204e-16       1.3319
64601       20    2821373    2847378     75       7  124648       1.5841   -2.2204e-16       1.5841
5786        20    2844841    3019316    264      17  128930      0.91214   -2.2204e-16      0.91214
2797        20    3024268    3026391      4       2  130644      0.81497   -2.2204e-16      0.81497
64949       20    3026675    3028896      4       2  130022       1.0866   -2.2204e-16       1.0866
5020        20    3052266    3053163      3       2  130644      -1.0566   -2.2204e-16      -1.0566
551         20    3063202    3065370      3       1  130644     -0.86228   -2.2204e-16     -0.86228
22888       20    3088219    3140556    124      16  128953      -1.2955   -2.2204e-16      -1.2955
60493       20    3127165    3140532     31       7  129951       -0.896   -2.2204e-16       -0.896
9762        20    3143263    3154238     35      13  125012     -0.73628   -2.2204e-16     -0.73628
65992       20    3171012    3185295     58      12  130242      0.68833   -2.2204e-16      0.68833
3704        20    3189514    3204516     58       9  130244      0.77172   -2.2204e-16      0.77172
83959       20    3208063    3222109     53      10  129853      0.55724   -2.2204e-16      0.55724
25943       20    3229948    3388587    566      16  129127       1.3867   -2.2204e-16       1.3867
8455        20    3451665    3631769    467      23  128386     -0.68539   -2.2204e-16     -0.68539
64096       20    3639939    3644046     17       6  127711       1.9048   -2.2204e-16       1.9048
80332       20    3648620    3662755     61      19  130146       1.0779   -2.2204e-16       1.0779
6614        20    3667617    3693213     96      14  129121      0.28913   -2.7756e-16      0.28913
116835      20    3713317    3733758     43      11  129717     -0.45726   -2.7756e-16     -0.45726
54976       20    3734146    3749035     61      20  129291     -0.52111   -2.2204e-16     -0.52111
25876       20    3758151    3762113      6       2  121245     -0.36692   -2.7756e-16     -0.36692
1059        20    3764498    3767337      2       1  130017      0.95345   -2.2204e-16      0.95345
994         20    3767419    3786765     43       9  130219     -0.56043   -2.2204e-16     -0.56043
55317       20    3801171    3805954      7       2  130644     -0.11938   -2.6368e-16     -0.11938
57506       20    3827446    3856770     85      24  128929    -0.065076   -2.6368e-16    -0.065076
80025       20    3869486    3904538     81      10  128851      0.68131   -2.2204e-16      0.68131
11237       20    3912068    3996216    207      17  125552      0.44993   -2.7756e-16      0.44993
54498       20    4129426    4168394    157      24  129423       -2.272   -4.4409e-16       -2.272
146         20    4201278    4229659     86      17  129039       1.3097   -2.2204e-16       1.3097
5621        20    4666797    4682235     37       7  129255     -0.11281   -2.6368e-16     -0.11281
23627       20    4702556    4709106     34      13  125681      -2.9888   -4.4409e-16      -2.9888
9770        20    4760669    4804291    232      34  129663     -0.32254   -2.7756e-16     -0.32254
9962        20    4833002    4990939    386      51  128934    -0.012323   -2.6194e-16    -0.012323
29058       20    5049129    5093736     98       7  128747        -1.37   -2.2204e-16        -1.37
5111        20    5095599    5107268     20       3  127129      -0.2448    -2.498e-16      -0.2448
8760        20    5107407    5178533    191      21  120310       1.6082   -2.2204e-16       1.6082
128674      20    5281711    5297378    128       7  130335      -1.9459   -2.2204e-16      -1.9459
56261       20    5525080    5591672    167      20  129293      -2.3345   -4.4409e-16      -2.3345
149840      20    5731043    5844558    479      62  128384     -0.83717   -2.2204e-16     -0.83717
1114        20    5891974    5906007     41       7  125635      -1.9221   -2.2204e-16      -1.9221
51605       20    5918479    5931204     48       8  128995      -2.6203   -4.4409e-16      -2.6203
84515       20    5931298    5975852    127      16  127413      -1.7746   -2.2204e-16      -1.7746
54675       20    5986739    6020699     89      11  128649     -0.61633   -2.2204e-16     -0.61633
164312      20    6021192    6034726     42       8  127705     -0.97233   -2.2204e-16     -0.97233
55612       20    6055492    6104191    236      26  127367      -1.4924   -2.2204e-16      -1.4924
650         20    6748745    6760910     32       9  124731    -0.034655   -2.6368e-16    -0.034655
54363       20    7863631    7921093    167      26  129029     -0.27016   -2.7756e-16     -0.27016
56255       20    7961713    8000393     94      10  127587     -0.89103   -2.2204e-16     -0.89103
23236       20    8112912    8865547   2319     156  128600     -0.68555   -2.2204e-16     -0.68555
5332        20    9049357    9461463    890      71  127745      -1.6821   -2.2204e-16      -1.6821
24141       20    9495005    9511171     59      12  128082      0.88724   -2.2204e-16      0.88724
57144       20    9518037    9819687    970      84  128413      -1.1264   -2.2204e-16      -1.1264
63926       20   10015697   10037407     50      10  126336      0.65188   -2.2204e-16      0.65188
6616        20   10199477   10288068    209      33  128222     -0.11583   -2.6368e-16     -0.11583
8195        20   10385428   10414887    105       9  128831      0.83027   -2.2204e-16      0.83027
128710      20   10415951   10604551    571      31  128154     -0.86596   -2.2204e-16     -0.86596
182         20   10618332   10654694    113      24  127443      -1.0099   -2.2204e-16      -1.0099
22903       20   11871377   11907243     78       7  127078      -1.4634   -2.2204e-16      -1.4634
55304       20   12989627   13147411    728      50  129759      -1.8865   -2.2204e-16      -1.8865
140862      20   13202418   13281297    329      47  129103      -0.4661   -2.7756e-16      -0.4661
55617       20   13370036   13619583    581      25  127688      -0.9297   -2.2204e-16      -0.9297
51575       20   13694969   13765579    195      22  129185      -1.0173   -2.2204e-16      -1.0173
79133       20   13765672   13799067     99      15  129260      -0.2869   -2.7756e-16      -0.2869
80343       20   13829635   13975979    413      40  127587      -1.4913   -2.2204e-16      -1.4913
140733      20   13976146   16033842   6164     315  127680      0.29396   -2.7756e-16      0.29396
23767       20   14304639   14318313     27      10  119964     -0.60787   -2.2204e-16     -0.60787
55614       20   16252742   16554079   1065      51  127955       1.5132   -2.2204e-16       1.5132
6629        20   16710609   16722417     41      10  127857      -1.1065   -2.2204e-16      -1.1065
56914       20   16728998   16732809     16       7  130153     -0.77181   -2.2204e-16     -0.77181
5126        20   17206752   17465223    949      59  126045     0.066375   -2.6368e-16     0.066375
631         20   17474550   17549865    260      42  125245      0.40721   -2.7756e-16      0.40721
11034       20   17549818   17588887     83      10  129869      -1.7976   -2.2204e-16      -1.7976
6238        20   17594323   17662934    141      24  129082       1.3788   -2.2204e-16       1.3788
140836      20   17674320   17716517    147      17  129888      0.53767   -2.2204e-16      0.53767
27131       20   17922244   17949490     95      10  129050      -1.1483   -2.2204e-16      -1.1483
92667       20   17949534   17971765     72      10  129504      -1.5366   -2.2204e-16      -1.5366
58495       20   18004796   18039834    144      25  129173      -1.1818   -2.2204e-16      -1.1818
100303755   20   18118499   18169016    175      32  128295      -1.1146   -2.2204e-16      -1.1146
57325       20   18122868   18169031    155      30  128571      -1.1141   -2.2204e-16      -1.1141
7692        20   18268872   18297640     88      16  129373     -0.40802   -2.7756e-16     -0.40802
55184       20   18364011   18447995    245      26  127815       1.1935   -2.2204e-16       1.1935
10621       20   18448033   18465287     52       9  121758      0.59908   -2.2204e-16      0.59908
10741       20   18467184   18477899     24       8  124238      0.62775   -2.2204e-16      0.62775
10483       20   18488188   18542059    171      13  125918      0.35369   -2.7756e-16      0.35369
92675       20   18568556   18744561    644      25  123567     -0.50209   -2.2204e-16     -0.50209
100128496   20   18790372   18810839     62      15  125841     0.066664   -2.6368e-16     0.066664
140856      20   18794370   18795036      3       1  116417      -1.0822   -2.2204e-16      -1.0822
57419       20   19193290   19703541   1532     100  127427    -0.032797   -2.6368e-16    -0.032797
54453       20   19738254   19983103    880      95  128620     0.046603   -2.6368e-16     0.046603
51126       20   19997934   20014273     31       7  129939      0.72227   -2.2204e-16      0.72227
51340       20   20015005   20036690     78      10  129921       0.4103   -2.7756e-16       0.4103
26074       20   20033158   20341359    936      53  129401     -0.15518    -2.498e-16     -0.15518
57186       20   20370202   20693281    404      26  127223     -0.40061   -2.7756e-16     -0.40061
55857       20   21106624   21227260    198      12  127101       2.0524   -4.4409e-16       2.0524
22803       20   21283942   21370463    166      15  127504       2.6576   -4.4409e-16       2.6576
4821        20   21491655   21494664      5       2  127839      -2.3767   -4.4409e-16      -2.3767
5075        20   21686297   21699124     12       4  125512     -0.28418   -2.7756e-16     -0.28418
3170        20   22561642   22566101      6       2  130230      -0.1906    -2.498e-16      -0.1906
6754        20   23016057   23017314      5       1  120664      -1.0769   -2.2204e-16      -1.0769
7056        20   23026270   23030301      6       3  129711     -0.14463    -2.498e-16     -0.14463
22918       20   23059993   23066977      9       3  130644     -0.48441   -2.7756e-16     -0.48441
29107       20   23331373   23335408     14       5  127511      -1.9225   -2.2204e-16      -1.9225
64412       20   23342769   23353683     30       7  127528      -2.0208   -4.4409e-16      -2.0208
63908       20   23355156   23402156    165      14  128388      -1.8959   -2.2204e-16      -1.8959
128817      20   23420322   23425567     18       6  128599      -1.5608   -2.2204e-16      -1.5608
140880      20   23431041   23433482      4       2  129165      -1.4006   -2.2204e-16      -1.4006
10047       20   23471766   23476655     17       4  127406     -0.83847   -2.2204e-16     -0.83847
128821      20   23545369   23549386     23       2  127867     -0.37396   -2.7756e-16     -0.37396
128822      20   23583047   23586610      7       2  130644     -0.25581   -2.7756e-16     -0.25581
1471        20   23608534   23618685     29       3  129187     -0.40103   -2.7756e-16     -0.40103
1472        20   23666277   23669662     13       4  128751     -0.99903   -2.2204e-16     -0.99903
1469        20   23728190   23731574     11       4  130118      -1.2924   -2.2204e-16      -1.2924
1470        20   23804404   23807312     17       5  130644        1.655   -2.2204e-16        1.655
1473        20   23856572   23860380     15       3  130644      0.13606    -2.498e-16      0.13606
92086       20   23965687   23969475      7       3  128073      -1.1239   -2.2204e-16      -1.1239
79953       20   24449835   24647253    433      46  123175      -1.6804   -2.2204e-16      -1.6804
8530        20   24929866   24940564     55       6  128761      0.23052    -2.498e-16      0.23052
57136       20   24943566   24973610     91       9  128366      0.22443    -2.498e-16      0.22443
84532       20   24986866   25038818    133      22  127842     -0.85662   -2.2204e-16     -0.85662
30813       20   25051521   25063015     34       4  129739      -1.4767   -2.2204e-16      -1.4767
955         20   25176327   25207365     97      13  128616      0.92008   -2.2204e-16      0.92008
5834        20   25228706   25278648    171      12  129105      0.60758   -2.2204e-16      0.60758
26090       20   25275379   25371618    226      11  128043      0.54448   -2.2204e-16      0.54448
9837        20   25388323   25429191    102       9  128161      0.65589   -2.2204e-16      0.65589
22981       20   25433333   25566167    293      19  128505      0.82802   -2.2204e-16      0.82802
140838      20   25593571   25604648     29       5  130369      0.34889   -2.7756e-16      0.34889
26152       20   25654744   25677515     43       7  126711      0.35693   -2.7756e-16      0.35693
245929      20   29845467   29847435      5       2  130644     -0.92209   -2.2204e-16     -0.92209
245930      20   29891015   29896388     13       4  120406      -1.5022   -2.2204e-16      -1.5022
117285      20   29956421   29961726      7       3  130644      -1.1124   -2.2204e-16      -1.1124
245932      20   29964966   29978452     38       9  129475     -0.49903   -2.7756e-16     -0.49903
245934      20   29992648   30006314     35       5  130446     -0.39453   -2.7756e-16     -0.39453
245936      20   30028411   30038060     24       5  130300      0.45044   -2.7756e-16      0.45044
245937      20   30053309   30060816     10       3  130395      0.16261    -2.498e-16      0.16261
28954       20   30063091   30072708     15       5  129447      0.39096   -2.7756e-16      0.39096
81502       20   30102213   30158178    109       7  128388      0.83388   -2.2204e-16      0.83388
3397        20   30193086   30194318      6       2  120976      0.46411   -2.7756e-16      0.46411
84701       20   30225685   30232837     16       3  125138       0.9272   -2.2204e-16       0.9272
598         20   30252261   30311752     88       8  128654      0.37941   -2.7756e-16      0.37941
22974       20   30326904   30389605     92       9  129851       0.1801    -2.498e-16       0.1801
85366       20   30407115   30422500     42       7  130066      0.33539   -2.7756e-16      0.33539
2307        20   30432103   30433420      2       1  130644      0.65492   -2.2204e-16      0.65492
128853      20   30435441   30458479     55      16  127320    -0.032077   -2.6368e-16    -0.032077
164395      20   30458440   30532770    144      23  129357      0.32324   -2.7756e-16      0.32324
81572       20   30532758   30556513     26       5  127431     -0.21997    -2.498e-16     -0.21997
343702      20   30555805   30586256     60      18  127095      0.74143   -2.2204e-16      0.74143
140706      20   30598200   30619984     42      10  127931       1.0557   -2.2204e-16       1.0557
3055        20   30639991   30689659     84      12  128946       1.4304   -2.2204e-16       1.4304
9777        20   30697309   30755061    104       9  129686      0.13981    -2.498e-16      0.13981
5326        20   30780307   30795546     11       3  125887      -0.2719   -2.7756e-16      -0.2719
23509       20   30795625   30826467     32       5  129359    -0.058593   -2.6368e-16    -0.058593
9371        20   30865443   30922814     76       8  128845     -0.39946   -2.7756e-16     -0.39946
171023      20   30946147   31027122     98       8  128058     -0.78562   -2.2204e-16     -0.78562
140688      20   31030862   31172875    243      25  125872      0.36678   -2.7756e-16      0.36678
284805      20   31219427   31261743     81      11  127171       0.6001   -2.2204e-16       0.6001
149951      20   31290493   31331814    128      10  129059   -0.0083505   -2.6194e-16   -0.0083505
1789        20   31350191   31397162    128      10  128792      0.41385   -2.7756e-16      0.41385
22919       20   31407699   31438211     72      14  128248      0.19204    -2.498e-16      0.19204
388795      20   31451595   31481113    102      11  129004     -0.54519   -2.2204e-16     -0.54519
140732      20   31571579   31592239     97       9  128896     -0.62185   -2.2204e-16     -0.62185
80341       20   31595384   31611515     34       8  130016      -2.0903   -4.4409e-16      -2.0903
128859      20   31619454   31631853     36       6  126134      -2.4314   -4.4409e-16      -2.4314
359710      20   31643230   31661434     58       9  128199      -1.4195   -2.2204e-16      -1.4195
149954      20   31669318   31699557    123      14  128642     -0.80199   -2.2204e-16     -0.80199
140683      20   31749660   31769223     29       3  129345      -1.3319   -2.2204e-16      -1.3319
128861      20   31805130   31815612     12       6  121633     0.070374   -2.6368e-16     0.070374
51297       20   31823802   31831115     22       3  130203      -0.5059   -2.2204e-16      -0.5059
92747       20   31870941   31897684     51      12  128034     -0.65154   -2.2204e-16     -0.65154
51654       20   31946645   31989375     44       9  124658     -0.54052   -2.2204e-16     -0.54052
6640        20   31995763   32031698     51       8  127106      -1.2514   -2.2204e-16      -1.2514
9139        20   32077928   32237837    114      20  126826      -1.9107   -2.2204e-16      -1.9107
63941       20   32244893   32262264     14       5  126335      -1.1353   -2.2204e-16      -1.1353
170487      20   32254304   32256331      3       1  130644       -1.259   -2.2204e-16       -1.259
1869        20   32263292   32274210     16       8  129980      0.56026   -2.2204e-16      0.56026
11264       20   32290550   32308136     37       6  128914      -1.2022   -2.2204e-16      -1.2022
84905       20   32319566   32380075     83      12  129736      -1.0459   -2.2204e-16      -1.0459
128866      20   32399110   32442173     40       7  126422       1.3296   -2.2204e-16       1.3296
22913       20   32581458   32670991    114      13  128991       2.2958   -4.4409e-16       2.2958
8894        20   32676115   32700085     24       6  126737       2.6068   -4.4409e-16       2.6068
434         20   32829188   32857150     42       3  128814      0.15008    -2.498e-16      0.15008
191         20   32868071   32899608     32       3  129703     -0.46455   -2.7756e-16     -0.46455
83737       20   32951041   33099198    179      11  127034       3.1734   -4.4409e-16       3.1734
83658       20   33104193   33128762     23       6  121530       2.9755   -4.4409e-16       2.9755
84557       20   33134688   33148149     22       5  129215       2.0276   -4.4409e-16       2.0276
128869      20   33148346   33265089    144      12  129133       1.6251   -2.2204e-16       1.6251
58476       20   33292147   33301240      7       2  130557       2.4683   -4.4409e-16       2.4683
23054       20   33302578   33413433    165      14  127762       1.9153   -2.2204e-16       1.9153
2686        20   33432523   33460661     51       8  128297       2.3676   -4.4409e-16       2.3676
55902       20   33462766   33515769     84       7  128350       1.6481   -2.2204e-16       1.6481
2937        20   33516236   33543794     34       5  129948        1.923   -2.2204e-16        1.923
57644       20   33543704   33590240    109      11  128386       1.6917   -2.2204e-16       1.6917
26133       20   33590207   33680618    238      14  129045       1.4187   -2.2204e-16       1.4187
55741       20   33703160   33735161    105       9  129888      0.88397   -2.2204e-16      0.88397
10544       20   33759740   33803771    104       9  129129       1.7479   -2.2204e-16       1.7479
10893       20   33814539   33864804     84      12  122241       1.2345   -2.2204e-16       1.2345
3692        20   33866709   33872619     17       2  124555      0.93433   -2.2204e-16      0.93433
128876      20   33873534   33880225      6       2  128794      0.99076   -2.2204e-16      0.99076
55245       20   33890369   33999945    169       9  128936      0.20939    -2.498e-16      0.20939
8200        20   34021149   34026027     10       2  130631      0.42165   -2.7756e-16      0.42165
11190       20   34042988   34105360    108       8  127947     -0.83662   -2.2204e-16     -0.83662
140873      20   34108569   34117481     16       3  129565     0.035083   -2.6368e-16     0.035083
51614       20   34129778   34145405     33       6  128187     -0.19979    -2.498e-16     -0.19979
6676        20   34203776   34208967      6       3  122259      -1.1628   -2.2204e-16      -1.1628
8904        20   34213953   34252878     92       9  128575     -0.58389   -2.2204e-16     -0.58389
10137       20   34236847   34252878     41       7  128418      -0.3715   -2.7756e-16      -0.3715
9054        20   34256610   34287287     71       9  129401    -0.025716   -2.6368e-16    -0.025716
140823      20   34287232   34288902      4       2  118920     -0.39168   -2.7756e-16     -0.39168
9584        20   34291531   34330258    106       7  129597   -0.0068078   -2.6281e-16   -0.0068078
51230       20   34359923   34538292    435      15  129437     -0.87061   -2.2204e-16     -0.87061
51282       20   34541539   34543281      2       1  130644      0.18099    -2.498e-16      0.18099
140894      20   34556529   34618622     77       8  129419     -0.72193   -2.2204e-16     -0.72193
2036        20   34679426   34820721    142      17  128578      0.30842   -2.7756e-16      0.30842
25980       20   34824339   34844863     16       7  121894      -2.1617   -4.4409e-16      -2.1617
22839       20   34995444   35157040    195      29  126636      0.41487   -2.7756e-16      0.41487
10398       20   35169887   35178226     11       6  110319       1.3374   -2.2204e-16       1.3374
60436       20   35201876   35222355     16       8  128417        1.243   -2.2204e-16        1.243
100527943   20   35202957   35240960     36      14  127612       1.2981   -2.2204e-16       1.2981
55969       20   35234137   35240960      9       5  127527       1.1095   -2.2204e-16       1.1095
84174       20   35240922   35274619     31      15  128856       1.1526   -2.2204e-16       1.1526
57446       20   35280169   35374541     91      32  124850      0.67893   -2.2204e-16      0.67893
79980       20   35380194   35402578     17      11  125057      0.13509    -2.498e-16      0.13509
140710      20   35405845   35492087    113      23  127961      0.56583   -2.2204e-16      0.56583
140711      20   35504570   35522632     41      10  129047     -0.91644   -2.2204e-16     -0.91644
25939       20   35519285   35580246    106      14  129106     -0.35029   -2.7756e-16     -0.35029
5933        20   35624752   35724403    121      19  126150    0.0080789   -2.6194e-16    0.0080789
140699      20   35729629   35807974    173      16  128506      -1.0554   -2.2204e-16      -1.0554
6185        20   35807454   35870026    193      12  128993      -1.0946   -2.2204e-16      -1.0946
2691        20   35879489   35887534     18       5  124322      0.74315   -2.2204e-16      0.74315
63905       20   35918051   35945663     44      10  126795     -0.89201   -2.2204e-16     -0.89201
6714        20   35973088   36033835    131      22  127735      0.16106    -2.498e-16      0.16106
10904       20   36145819   36156333     13       4  126942     -0.12676    -2.498e-16     -0.12676
4826        20   36149607   36152092      1       1  130644      0.15246    -2.498e-16      0.15246
56259       20   36322357   36500531    290      20  128817      0.75216   -2.2204e-16      0.75216
128434      20   36531499   36573752    122      17  128994      0.22438    -2.498e-16      0.22438
9675        20   36611419   36661870     63      12  124167     -0.14082    -2.498e-16     -0.14082
58490       20   36661864   36756182    159      14  128347     -0.42625   -2.7756e-16     -0.42625
