r.name	seqnames	start	end	width	strand	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	exon_gencodeID	exon_libdID	Class	meanExprs	NumTx	gencodeTx	MGI_Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
e928080	chr17	17816207	17816384	178	-	178	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001942547.1	e928080	InGen	13.4820490640156	1	ENST00000490796.1	SREBF1	-0.396426285033856	1.16937536440849	-4.6938588617411	1.77071923120357e-05	0.0390879414164104	2.7766785428772
e928085	chr17	17816207	17816338	132	-	132	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002688207.1	e928085	InGen	16.3925772186771	1	ENST00000584760.1	SREBF1	-0.390233393003816	1.02274728144822	-4.57728886885617	2.65989610496122e-05	0.0390985800898981	2.40253606565943
e928086	chr17	17815597	17816028	432	-	432	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002725430.1	e928086	InGen	8.5363088931976	1	ENST00000584760.1	SREBF1	-0.360708836521358	1.81316250106746	-4.13989316915008	0.000118013669681418	0.0666628332934396	0.966480858967702
e928087	chr17	17817256	17817750	495	-	495	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001866053.1	e928087	InGen	6.28783383256014	1	ENST00000471445.5	SREBF1	-0.362011824949541	1.5416852255628	-4.67965385641263	1.86110711051174e-05	0.0390879414164104	2.71221651825369
e928090	chr17	17818260	17818742	483	-	483	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001944103.1	e928090	InGen	5.44098448297635	1	ENST00000469356.3	SREBF1	-0.403690944626621	1.33398894076733	-5.02678964183128	5.43224464163752e-06	0.029797951184244	3.87998906976708
e928096	chr17	17817696	17817900	205	-	205	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002705495.1	e928096	InGen	16.5508685598018	1	ENST00000580540.1	SREBF1	-0.37922671445705	1.66675808986054	-5.48358697596124	1.03220905933467e-06	0.0222135607471102	5.43979430606324
e928097	chr17	17817123	17817457	335	-	335	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002720153.1	e928097	InGen	7.16711056378527	1	ENST00000580540.1	SREBF1	-0.372418852689544	1.16577596463562	-4.45033874078558	4.12457224744716e-05	0.0464379607397749	1.98440623074978
e928098	chr17	17817696	17818149	454	-	454	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002732081.1	e928098	InGen	8.20579669623605	1	ENST00000583080.1	SREBF1	-0.378769622160708	1.80783993192689	-5.40541998450311	1.37525648506227e-06	0.0225443895381818	5.16446041446972
e928099	chr17	17817424	17817451	28	-	28	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002730512.1	e928099	InGen	18.1412877186687	1	ENST00000583080.1	SREBF1	-0.441792874553836	-1.10719506652036	-4.42265640069038	4.53566618559625e-05	0.0478866780527341	1.92914805289671
e928100	chr17	17818260	17818345	86	-	86	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001900447.1	e928100	InGen	18.2312397989386	1	ENST00000487401.1	SREBF1	-0.401892617763841	0.592981645076402	-4.41607684227399	4.63909344624153e-05	0.0480833944260877	1.90442142926977
e928101	chr17	17817526	17817916	391	-	391	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001927095.1	e928101	InGen	9.66357182344857	1	ENST00000487401.1	SREBF1	-0.381237481625511	1.82693262906462	-5.45094530986326	1.16375229775408e-06	0.0222135607471102	5.32234179974933
e928103	chr17	17818223	17818374	152	-	152	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001924967.1	e928103	InGen	11.9484543265811	1	ENST00000470247.1	SREBF1	-0.417212678580417	0.800717672940684	-4.57123750273312	2.71639401520058e-05	0.0392588906559426	2.39260742566437
e928104	chr17	17823518	17823618	101	-	101	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002707257.1	e928104	InGen	4.01332191107101	1	ENST00000423161.3	SREBF1	-0.511608397799136	-1.48670546232411	-4.60277717898403	2.43426091344179e-05	0.0390879414164104	2.43432109915478
e928106	chr17	17819544	17819725	182	-	182	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002724897.1	e928106	InGen	10.4076030568885	1	ENST00000423161.3	SREBF1	-0.361820105246166	0.830847883690417	-4.3317914317591	6.18507580542321e-05	0.0523821562570937	1.62635569005725
e928108	chr17	17819027	17819234	208	-	208	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002729826.1	e928108	InGen	14.8462852702758	1	ENST00000423161.3	SREBF1	-0.402769252267734	1.56328662024731	-4.91241324288394	8.17716524191215e-06	0.0366799065944361	3.48671689571478
e928109	chr17	17823518	17823604	87	-	87	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002720082.1	e928109	InGen	4.65914382779508	1	ENST00000583732.1	SREBF1	-0.511608397799136	-1.48670546232411	-4.60277717898403	2.43426091344179e-05	0.0390879414164104	2.43432109915478
e928110	chr17	17820405	17820521	117	-	117	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002233087.2	e928110	InGen	8.37697777649073	1	ENST00000583732.1	SREBF1	-0.355747490461392	-0.195664600167991	-4.17815074167099	0.000103855983787256	0.0637504640452776	1.19547048581145
e928111	chr17	17819538	17819615	78	-	78	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002718721.1	e928111	InGen	14.774766906417	1	ENST00000583732.1	SREBF1	-0.408495462311671	0.106575270336091	-4.46142642097917	3.97030005236173e-05	0.0456648543119218	2.06664968247731
e928113	chr17	17819072	17819234	163	-	163	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002720247.1	e928113	InGen	15.2561304716449	1	ENST00000583732.1	SREBF1	-0.400357763807807	1.23954369473619	-4.62142529583812	2.28113067303648e-05	0.0390879414164104	2.5361544561202
e928114	chr17	17820323	17820510	188	-	188	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001722876.3	e928114	InGen	7.94501768039647	1	ENST00000577897.1	SREBF1	-0.398194560097115	0.429828756632228	-4.31411374633119	6.56776462239836e-05	0.0540816738133057	1.59232662244713
e928115	chr17	17819538	17819636	99	-	99	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002722250.1	e928115	InGen	13.5515315269685	1	ENST00000577897.1	SREBF1	-0.387454800875118	0.325806636224602	-4.30350684542661	6.80832366105712e-05	0.0548042177224393	1.56250005714789
e928117	chr17	17819121	17819234	114	-	114	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00002702428.1	e928117	InGen	16.2738836334824	1	ENST00000577897.1	SREBF1	-0.379920538520083	0.811159567731484	-4.07357543488946	0.000147096690444558	0.0719623186427027	0.823773484595058
e928118	chr17	17823518	17823594	77	-	77	ENSG00000072310.16	ENSG00000072310	protein_coding	NA	6720	ENSE00001894424.1	e928118	InGen	5.25694132270772	1	ENST00000476994.1	SREBF1	-0.505396936093899	-1.49015791338557	-4.53021442392835	3.13149380526414e-05	0.0413531154172936	2.21419461198062
e928855	chr17	18232672	18232802	131	+	131	ENSG00000131899.10	ENSG00000131899	protein_coding	NA	3996	ENSE00000902662.1	e928855	InGen	22.9636843598822	2	ENST00000316843.8;ENST00000621229.1	LLGL1	-0.245407612240954	1.50770291291594	-3.78598111497749	0.00037509180386089	0.0978119576471055	-0.0885006486494015
e928856	chr17	18233778	18233936	159	+	159	ENSG00000131899.10	ENSG00000131899	protein_coding	NA	3996	ENSE00000902663.1	e928856	InGen	25.1310854459563	2	ENST00000316843.8;ENST00000621229.1	LLGL1	-0.230506037338403	1.91803679402325	-3.78997537952287	0.00037033008332491	0.0978119576471055	-0.105642726036926
e930480	chr17	19112000	19112636	637	-	637	ENSG00000262202.4	ENSG00000262202	lincRNA	NA	NA	ENSE00002646111.2	e930480	InGen	70.8340732664004	1	ENST00000573866.2	RP11-160E2.6	0.603616938623287	5.11336050487759	5.47311907686814	1.07270867735911e-06	0.0222135607471102	5.31784729118542
e930481	chr17	19112419	19112636	218	-	218	ENSG00000277947.1	ENSG00000277947	snoRNA	NA	NA	ENSE00003750159.1	e930481	InGen	204.127880895399	1	ENST00000619178.1	SNORD3D	0.613144364252065	5.04658816650602	5.49930945747101	9.74201559739195e-07	0.0222135607471102	5.41320753984269
e930482	chr17	19112420	19112636	217	-	217	ENSG00000281000.1	ENSG00000281000	snoRNA	NA	780854	ENSE00003765522.1	e930482	InGen	205.054383897659	1	ENST00000630092.1	SNORD3D	0.612983384251501	5.04640308691449	5.49810956899137	9.78512611871996e-07	0.0222135607471102	5.40896560975027
e932736	chr17	27621929	27626438	4510	+	4510	ENSG00000141068.13	ENSG00000141068	protein_coding	NA	8844	ENSE00001667861.2	e932736	InGen	2.47322510771233	1	ENST00000398988.7	KSR1	0.214012354505277	3.45154790073932	3.96815108421768	0.000208085549434981	0.0810310996867769	0.346038461599312
e932792	chr17	27621929	27623694	1766	+	1766	ENSG00000141068.13	ENSG00000141068	protein_coding	NA	8844	ENSE00002721327.1	e932792	InGen	1.72157328200173	1	ENST00000582410.5	KSR1	0.301599009192717	1.56602566319159	4.63532349621109	2.17316532816716e-05	0.0390879414164104	2.56442047316071
e940413	chr17	36505297	36505404	108	-	108	ENSG00000278259.4	ENSG00000278259	protein_coding	NA	80179	ENSE00003743096.1	e940413	InGen	1.8414540232207	3	ENST00000614623.4;ENST00000610992.4;ENST00000611622.4	MYO19	0.405518477867682	-2.40463164571357	3.91064800564076	0.00025097661154958	0.0846600859489145	0.252743151313574
e940790	chr17	37245080	37245214	135	-	135	ENSG00000278540.4	ENSG00000278540	protein_coding	NA	31	ENSE00003740987.1	e940790	InGen	14.7717085277138	5	ENST00000616317.4;ENST00000612895.4;ENST00000614428.4;ENST00000617649.4;ENST00000613146.4	ACACA	-0.201906590190253	0.962431881506877	-3.8391804736889	0.000316230399467433	0.0926474518735523	0.106575444883524
e942847	chr17	39259131	39259296	166	-	166	ENSG00000108306.11	ENSG00000108306	protein_coding	NA	84961	ENSE00002724125.1	e942847	InGen	1.46323887396517	1	ENST00000583610.5	FBXL20	0.414524318366988	-2.24913240862677	3.85900129297945	0.000296657653409528	0.091257804280206	0.182743344672101
e944962	chr17	40443461	40444084	624	+	624	ENSG00000141753.6	ENSG00000141753	protein_coding	NA	3487	ENSE00001415258.3	e944962	InGen	0.254875636156438	1	ENST00000269593.4	IGFBP4	0.950396187335072	-3.12176514084808	3.78289150377453	0.00037881529686174	0.0978119576471055	-0.27509263151101
e949860	chr17	43820862	43821058	197	-	197	ENSG00000161647.18	ENSG00000161647	protein_coding	NA	4356	ENSE00003680025.1	e949860	InGen	1.20618902461535	4	ENST00000398393.5;ENST00000496503.5;ENST00000398389.8;ENST00000589375.5	MPP3	0.507719303529858	-2.19736573507062	4.55021282099093	2.92194025468842e-05	0.0397640380843189	2.06852717538438
e951982	chr17	44912775	44912934	160	-	160	ENSG00000131095.11	ENSG00000131095	protein_coding	NA	2670	ENSE00002810272.1	e951982	InGen	13.401454116356	1	ENST00000588640.5	GFAP	-0.625947883884809	0.907792216225755	-3.99927010647173	0.000187916573284314	0.0782729605193017	0.592144528852737
e952007	chr17	44913603	44913696	94	-	94	ENSG00000131095.11	ENSG00000131095	protein_coding	NA	2670	ENSE00002848033.1	e952007	InGen	11.6202511426864	1	ENST00000587997.5	GFAP	-0.811071517204467	-0.11835043184317	-5.13135735243762	3.72798353604903e-06	0.0289635716929176	4.23869056359587
e952458	chr17	45246867	45247320	454	+	454	ENSG00000184922.13	ENSG00000184922	protein_coding	NA	752	ENSE00002736149.1	e952458	InGen	2.07096911817227	1	ENST00000331495.7	FMNL1	0.372879133717411	-0.27762322083563	3.82012851962454	0.00033620979426099	0.0947633218527716	0.132861457544249
e952527	chr17	45246867	45247318	452	+	452	ENSG00000184922.13	ENSG00000184922	protein_coding	NA	752	ENSE00002837441.1	e952527	InGen	2.08013269834117	1	ENST00000587489.5	FMNL1	0.372879133717411	-0.27762322083563	3.82012851962454	0.00033620979426099	0.0947633218527716	0.132861457544249
e952664	chr17	45396487	45396585	99	-	99	ENSG00000159314.11	ENSG00000159314	protein_coding	NA	201176	ENSE00003547981.1	e952664	InGen	1.11634147540584	6	ENST00000532038.5;ENST00000428638.5;ENST00000376922.6;ENST00000531735.5;ENST00000528384.5;ENST00000532891.6	ARHGAP27	0.717980128622038	-3.44309680084246	4.18722093014744	0.00010074895919831	0.0632225752959562	0.436594896590775
e952734	chr17	45394943	45395633	691	-	691	ENSG00000159314.11	ENSG00000159314	protein_coding	NA	201176	ENSE00002145438.1	e952734	InGen	1.0389890513214	1	ENST00000528384.5	ARHGAP27	0.394294186313628	-0.693726451306985	3.83996325965508	0.000315434406290581	0.0926242385802873	0.205857255056177
e952756	chr17	45396668	45396770	103	-	103	ENSG00000159314.11	ENSG00000159314	protein_coding	NA	201176	ENSE00002697719.1	e952756	InGen	1.72427933634278	1	ENST00000581638.1	ARHGAP27	0.516261890405657	-2.61795784571768	3.87433296011674	0.000282322276244253	0.0893978753062952	0.109167330187934
e956285	chr17	49206229	49206882	654	-	654	ENSG00000167083.6	ENSG00000167083	protein_coding	NA	2793	ENSE00001192890.2	e956285	InGen	0.250402593363288	1	ENST00000511277.5	GNGT2	0.694498106355031	-3.02485661416081	4.39666726082603	4.95775632290614e-05	0.0488656250244169	1.32177706528463
e956289	chr17	49206389	49206882	494	-	494	ENSG00000167083.6	ENSG00000167083	protein_coding	NA	2793	ENSE00002082645.1	e956289	InGen	0.27150691674147	1	ENST00000300406.6	GNGT2	0.610999758174748	-3.26414998169519	3.99380135194889	0.000191318832169653	0.0786386280685747	0.210432440731134
e956327	chr17	49223362	49225004	1643	-	1643	ENSG00000173868.11	ENSG00000173868	protein_coding	NA	162466	ENSE00001514961.2	e956327	InGen	0.362027797771122	1	ENST00000310544.8	PHOSPHO1	0.849945775416239	-1.18267008498578	4.66959805361479	1.92780465451199e-05	0.0390879414164104	2.67539412646766
e956330	chr17	49223370	49225131	1762	-	1762	ENSG00000173868.11	ENSG00000173868	protein_coding	NA	162466	ENSE00001512408.2	e956330	InGen	0.363483895854528	1	ENST00000413580.5	PHOSPHO1	0.838620421629395	-1.07986127441545	4.69146463735733	1.78564720508802e-05	0.0390879414164104	2.75622645048292
e956332	chr17	49223660	49225131	1472	-	1472	ENSG00000173868.11	ENSG00000173868	protein_coding	NA	162466	ENSE00002064047.1	e956332	InGen	0.320493698207674	1	ENST00000514112.1	PHOSPHO1	0.796006371835564	-1.53636485805086	4.3051061732432	6.77151144327455e-05	0.0548042177224393	1.52636013681334
e956335	chr17	49224439	49225004	566	-	566	ENSG00000173868.11	ENSG00000173868	protein_coding	NA	162466	ENSE00002047839.1	e956335	InGen	0.235528210093376	1	ENST00000511066.5	PHOSPHO1	0.99404355154927	-3.48264802122969	4.01783075688174	0.000176799394665339	0.0760106044513035	0.0167590702797513
e957658	chr17	50397213	50397553	341	-	341	ENSG00000108829.9	ENSG00000108829	protein_coding	NA	55379	ENSE00002058403.1	e957658	InGen	3.65599868337676	1	ENST00000225972.7	LRRC59	0.193358691251778	0.22966020691745	3.76238968685034	0.000404436971754379	0.0989580778223942	-0.0688030219743885
e961530	chr17	58003493	58003718	226	-	226	ENSG00000136450.12	ENSG00000136450	protein_coding	NA	6426	ENSE00002697248.1	e961530	InGen	9.01588345945593	1	ENST00000581497.1	SRSF1	0.222250064158105	1.01697714707997	4.52217265635911	3.21983058382144e-05	0.0418989268124648	2.22352972111248
e961562	chr17	58083415	58083683	269	+	269	ENSG00000264364.2	ENSG00000264364	protein_coding	NA	140735	ENSE00001291217.8	e961562	InGen	18.0682825346642	1	ENST00000579991.2	DYNLL2	0.267071302610579	2.10327293784554	4.06055710942342	0.000153568384899617	0.0726191082705018	0.702926631270048
e964361	chr17	61403061	61403207	147	+	147	ENSG00000121068.13	ENSG00000121068	protein_coding	NA	6909	ENSE00003542486.1	e964361	InGen	1.17351531179875	3	ENST00000240328.3;ENST00000419047.5;ENST00000477081.1	TBX2	0.620210622764274	-2.7355847023367	4.28802566886195	7.17485386021955e-05	0.0557400424885413	1.16111251630951
e965018	chr17	62682056	62682377	322	+	322	ENSG00000011028.13	ENSG00000011028	protein_coding	NA	9902	ENSE00002221254.1	e965018	InGen	1.24869412827719	1	ENST00000446119.2	MRC2	-0.458626829862245	-1.57629017612546	-3.87666453906704	0.000280201439653539	0.0892813434392041	0.309922970821908
e966879	chr17	64003644	64003964	321	-	321	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00003791597.1	e966879	InGen	3.10323874694988	10	ENST00000578379.5;ENST00000578892.5;ENST00000583684.5;ENST00000449662.6;ENST00000579788.5;ENST00000412356.5;ENST00000418105.5;ENST00000581417.5;ENST00000579687.5;ENST00000578313.5	ICAM2	0.497547283539433	-0.235594705719681	3.81188318704608	0.000345227516156584	0.0957741457204186	0.107385041283356
e966882	chr17	64006631	64006735	105	-	105	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00003562599.1	e966882	InGen	5.66315641859709	10	ENST00000578892.5;ENST00000583684.5;ENST00000579788.5;ENST00000412356.5;ENST00000418105.5;ENST00000579687.5;ENST00000578313.5;ENST00000584084.1;ENST00000584403.5;ENST00000580011.1	ICAM2	0.593366063869747	-0.977581579615349	3.94941303495658	0.000221220457483825	0.0816682019308371	0.530225525445976
e966888	chr17	64005324	64005373	50	-	50	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00002715834.1	e966888	InGen	5.23700051893118	1	ENST00000578892.5	ICAM2	0.640649178861714	-2.20620951213851	3.84931239113029	0.000306075144308298	0.0918772976300801	0.156744079952244
e966892	chr17	64006631	64006932	302	-	302	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00001633397.2	e966892	InGen	2.07469309553099	1	ENST00000449662.6	ICAM2	0.600407396184767	-0.899140048181592	4.04580780048669	0.000161233133510124	0.0738374543161136	0.811150036872415
e966912	chr17	64006631	64006746	116	-	116	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00002729048.1	e966912	InGen	5.14936712990379	1	ENST00000581417.5	ICAM2	0.593314830116188	-0.971953863099606	3.93858913157261	0.000229168115316594	0.0822687856164934	0.499022904668093
e966929	chr17	64006631	64006731	101	-	101	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00002723582.1	e966929	InGen	5.85140757262838	1	ENST00000583366.5	ICAM2	0.593065947068687	-0.987099851569636	3.95466867078224	0.000217457865208232	0.081280691812687	0.545348275123002
e966944	chr17	64006631	64006769	139	-	139	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00002686563.1	e966944	InGen	4.40183956326165	1	ENST00000580389.1	ICAM2	0.596912598551362	-0.9382079566519	3.95509772601326	0.000217153436057739	0.081280691812687	0.546765567223627
e966947	chr17	64005939	64006735	797	-	797	ENSG00000108622.10	ENSG00000108622	protein_coding	NA	3384	ENSE00002727810.1	e966947	InGen	0.800169905291886	1	ENST00000583186.1	ICAM2	0.574811250897364	-0.854282650805205	4.05229968367012	0.000157815031440784	0.0731715857740072	0.830410166889846
e967077	chr17	64390602	64390878	277	-	277	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002614676.1	e967077	InGen	3.72153061167179	1	ENST00000563924.5	PECAM1	0.454225565193216	-0.0886881090874181	4.25516267491194	8.01751469283869e-05	0.0585603342668605	1.42872216415
e967078	chr17	64390489	64390515	27	-	27	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002592904.1	e967078	InGen	12.0458826555141	3	ENST00000563924.5;ENST00000564866.5;ENST00000569967.1	PECAM1	0.459041811047304	-1.76759599260955	3.84014908718522	0.000315245726479098	0.0926242385802873	0.183938894034954
e967079	chr17	64377824	64378117	294	-	294	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00003605763.1	e967079	InGen	5.3730871840724	6	ENST00000563924.5;ENST00000564866.5;ENST00000563523.5;ENST00000561739.5;ENST00000566616.1;ENST00000569967.1	PECAM1	0.433328245063441	0.517828833150108	4.12200944116328	0.000125256201469651	0.0677410688862706	0.98926518747158
e967080	chr17	64375051	64375356	306	-	306	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00003789668.1	e967080	InGen	5.62231806413806	2	ENST00000563924.5;ENST00000564866.5	PECAM1	0.453241110027864	0.639802294852608	4.02902657777675	0.000170403391405285	0.0750682824547717	0.697525660573814
e967092	chr17	64319415	64323845	4431	-	4431	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002580899.2	e967092	InGen	1.08800361299485	1	ENST00000563924.5	PECAM1	0.473520307405238	2.13979481194644	4.3572797615737	5.67120119642763e-05	0.0513019975874416	1.63295379172852
e967100	chr17	64390602	64390763	162	-	162	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002605680.1	e967100	InGen	6.30192294463038	2	ENST00000564866.5;ENST00000569967.1	PECAM1	0.460403619024449	-0.104648575224205	4.27217845936643	7.56987239779405e-05	0.0570053365080979	1.48162572061804
e967104	chr17	64390489	64390592	104	-	104	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002623571.1	e967104	InGen	3.13912706148698	1	ENST00000563523.5	PECAM1	0.462629580732693	-1.76028043548114	3.90270256222867	0.000257534516899806	0.0853943779372552	0.355820334479267
e967119	chr17	64377574	64378117	544	-	544	ENSG00000261371.5	ENSG00000261371	protein_coding	NA	5175	ENSE00002616175.1	e967119	InGen	2.93552752922621	1	ENST00000569530.1	PECAM1	0.433048927981645	0.531819944923003	4.12077036314356	0.000125773629512582	0.0677410688862706	0.984632164834571
e968333	chr17	67145743	67145890	148	-	148	ENSG00000198265.11	ENSG00000198265	protein_coding	NA	9931	ENSE00000947870.1	e968333	InGen	9.41854630479943	3	ENST00000358691.9;ENST00000579953.5;ENST00000580168.5	HELZ	0.222364423256665	0.463746974684342	4.1371503281264	0.000119097531364244	0.0666628332934396	1.03852796436083
e968343	chr17	67107169	67107685	517	-	517	ENSG00000198265.11	ENSG00000198265	protein_coding	NA	9931	ENSE00003591232.1	e968343	InGen	3.40164555231169	3	ENST00000358691.9;ENST00000579953.5;ENST00000580168.5	HELZ	0.188457857002191	0.787079289442124	3.96256791240801	0.00021191846737817	0.0810310996867769	0.487026656620999
e970909	chr17	73310881	73311408	528	-	528	ENSG00000179604.9	ENSG00000179604	protein_coding	NA	23580	ENSE00002717889.1	e970909	InGen	0.529860779475878	1	ENST00000580315.1	CDC42EP4	-0.612828192371212	-2.15562746293204	-4.46340239911136	3.9434031639006e-05	0.0455022782552996	1.85379932572868
e970914	chr17	73309755	73310198	444	-	444	ENSG00000179604.9	ENSG00000179604	protein_coding	NA	23580	ENSE00002724967.1	e970914	InGen	1.23038739530244	1	ENST00000581045.1	CDC42EP4	-0.656501915745897	-1.08079315371282	-4.33208939544354	6.17881490135589e-05	0.0523821562570937	1.64940128179699
e970916	chr17	73309755	73309895	141	-	141	ENSG00000179604.9	ENSG00000179604	protein_coding	NA	23580	ENSE00002698396.1	e970916	InGen	1.29683138397918	1	ENST00000582303.1	CDC42EP4	-0.659376041066806	-2.61225787666428	-4.18715219850202	0.000100772161242985	0.0632225752959562	0.917175928929629
e970917	chr17	73307183	73307314	132	-	132	ENSG00000179604.9	ENSG00000179604	protein_coding	NA	23580	ENSE00002695730.1	e970917	InGen	2.12074045957276	1	ENST00000582303.1	CDC42EP4	-0.795506090520641	-2.08583567106902	-4.99363120212222	6.1179827290558e-06	0.0307234752400682	3.42714338830046
e970918	chr17	73306698	73307084	387	-	387	ENSG00000179604.9	ENSG00000179604	protein_coding	NA	23580	ENSE00002722370.1	e970918	InGen	1.43316063738945	1	ENST00000582303.1	CDC42EP4	-0.587087039590546	-1.07421936574232	-3.75673651119096	0.000411789211088497	0.0996764719712176	-0.0170191934273536
e976784	chr17	76726347	76726679	333	-	333	ENSG00000070495.14	ENSG00000070495	protein_coding	NA	23210	ENSE00002253107.1	e976784	InGen	1.9924440644454	1	ENST00000445478.6	JMJD6	0.418844888971668	-0.75692758772426	3.85838343016421	0.000297249796688075	0.091257804280206	0.26720056463279
e976791	chr17	76726347	76726799	453	-	453	ENSG00000070495.14	ENSG00000070495	protein_coding	NA	23210	ENSE00003727618.1	e976791	InGen	1.4649377417923	1	ENST00000617192.4	JMJD6	0.418651261572807	-0.756583150493744	3.85756006301038	0.000298040656398626	0.091257804280206	0.264829033601359
e976799	chr17	76726347	76726784	438	-	438	ENSG00000070495.14	ENSG00000070495	protein_coding	NA	23210	ENSE00001798701.2	e976799	InGen	1.51510684253861	2	ENST00000303996.10;ENST00000542934.5	JMJD6	0.418651261572807	-0.756583150493744	3.85756006301038	0.000298040656398626	0.091257804280206	0.264829033601359
e976816	chr17	76726347	76726590	244	-	244	ENSG00000070495.14	ENSG00000070495	protein_coding	NA	23210	ENSE00002311720.1	e976816	InGen	2.60119350557381	1	ENST00000397625.8	JMJD6	0.431976398240218	-0.824769550982993	3.93950532277351	0.000228484865369624	0.0822687856164934	0.50155581010416
e977261	chr17	77209342	77209476	135	+	135	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00000745413.1	e977261	InGen	22.5967126235522	8	ENST00000392476.6;ENST00000430767.8;ENST00000585618.5;ENST00000436233.8;ENST00000443798.8;ENST00000591437.5;ENST00000431431.6;ENST00000588488.1	SEC14L1	0.271216085774245	1.52615247707322	3.85642707866315	0.000299132217297698	0.091257804280206	0.114052169329764
e977262	chr17	77211950	77212201	252	+	252	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00001118088.1	e977262	InGen	14.5176330443492	7	ENST00000392476.6;ENST00000430767.8;ENST00000585618.5;ENST00000436233.8;ENST00000443798.8;ENST00000591437.5;ENST00000431431.6	SEC14L1	0.29392765925561	1.79273035089215	3.95191286845726	0.000219423028624661	0.0815420191289742	0.385084069542696
e977263	chr17	77213314	77213492	179	+	179	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00003671267.1	e977263	InGen	11.7786795325036	9	ENST00000392476.6;ENST00000430767.8;ENST00000585618.5;ENST00000436233.8;ENST00000443798.8;ENST00000591437.5;ENST00000431431.6;ENST00000587491.5;ENST00000588721.1	SEC14L1	0.310452939991187	0.978504938499003	4.2327202375621	8.6473587868326e-05	0.0598682674843721	1.30468056019365
e977264	chr17	77213918	77214019	102	+	102	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00001512063.1	e977264	InGen	14.0288270787454	2	ENST00000392476.6;ENST00000443798.8	SEC14L1	0.362623737680664	0.374648816691962	4.82676337206977	1.10848195584561e-05	0.0390879414164104	3.23876573238892
e977265	chr17	77216549	77216802	254	+	254	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00002274854.1	e977265	InGen	4.99575967913301	1	ENST00000392476.6	SEC14L1	0.401944081604982	0.23008539532403	4.30662335018127	6.73676885602398e-05	0.0547810198317631	1.57693855661025
e977296	chr17	77140736	77141107	372	+	372	ENSG00000129657.14	ENSG00000129657	protein_coding	NA	6397	ENSE00002895217.1	e977296	InGen	2.42220918819792	1	ENST00000588880.5	SEC14L1	0.36352649488672	-0.215524326719542	3.927960298582	0.000237239851180019	0.0831714106680828	0.447790164236786
